GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON
Shot Chart Detail,42300151,170,1626156,D'Angelo Russell,1610612747,Los Angeles Lakers,2,11,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,173,183,1,0,20240420,DEN,LAL,42300151170,7300,0,203076|1626156|1627752|1629216|1629637,0,PS,2024,201599,8.0,C,Anchor Big,0.13,MISS Russell 25' 3PT Pullup Jump Shot,PG,Primary Ball Handler,1.01
Shot Chart Detail,42300151,172,1627752,Taurean Prince,1610612747,Los Angeles Lakers,2,11,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,210,1,0,20240420,DEN,LAL,42300151172,7360,0,203076|1626156|1627752|1629216|1629637,0,PS,2024,201599,8.0,C,Anchor Big,0.13,MISS Prince 25' 3PT Jump Shot,PF,Movement Shooter,-1.4
Shot Chart Detail,42300151,179,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,10,28,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-67,94,1,1,20240420,DEN,LAL,42300151179,8120,0,203076|1626156|1627752|1629216|1629637,0,PS,2024,201599,9.0,C,Anchor Big,0.13,Davis 12' Fadeaway Jumper (8 PTS),C,Post Scorer,2.04
Shot Chart Detail,42300151,193,1627752,Taurean Prince,1610612747,Los Angeles Lakers,2,9,38,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-54,250,1,0,20240420,DEN,LAL,42300151193,8620,0,203076|1626156|1627752|1629216|1629637,0,PS,2024,201599,7.0,C,Anchor Big,0.13,MISS Prince 26' 3PT Step Back Jump Shot,PF,Movement Shooter,-1.4
Shot Chart Detail,42300151,202,1627752,Taurean Prince,1610612747,Los Angeles Lakers,2,8,30,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,27,37,1,1,20240420,DEN,LAL,42300151202,9300,0,203076|1626156|1627752|1629216|1629637,1,PS,2024,201599,6.0,C,Anchor Big,0.13,Prince 5' Driving Layup (6 PTS) (Russell 2 AST),PF,Movement Shooter,-1.4
Shot Chart Detail,42300151,208,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,8,5,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,83,24,1,1,20240420,DEN,LAL,42300151208,9550,0,203076|1626156|1627752|1629216|1629637,0,PS,2024,201599,8.0,C,Anchor Big,0.13,Davis 9' Turnaround Fadeaway (12 PTS),C,Post Scorer,2.04
Shot Chart Detail,42300236,483,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,9,0,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-136,215,1,1,20240516,MIN,DEN,42300236483,23400,0,201144|203497|1629638|1629675|1630162,0,PS,2024,201599,36.0,C,Anchor Big,0.13,Alexander-Walker 25' 3PT Running Pull-Up Jump Shot (6 PTS),SG,Primary Ball Handler,-1.56
Shot Chart Detail,42300236,508,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,7,6,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,188,167,1,1,20240516,MIN,DEN,42300236508,24540,0,203937|1628420|1629162|1629638|1630568,1,PS,2024,201599,41.0,C,Anchor Big,0.13,Alexander-Walker 25' 3PT Running Pull-Up Jump Shot (9 PTS) (Anderson 3 AST),SG,Primary Ball Handler,-1.56
Shot Chart Detail,42300236,520,1630568,Luka Garza,1610612750,Minnesota Timberwolves,4,6,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-17,256,1,1,20240516,MIN,DEN,42300236520,24870,0,203937|1628420|1629162|1630568|1631111,1,PS,2024,201599,44.0,C,Anchor Big,0.13,Garza 26' 3PT Jump Shot (3 PTS) (Morris 2 AST),C,Versatile Big,0.01
Shot Chart Detail,42300236,526,1628420,Monté Morris,1610612750,Minnesota Timberwolves,4,6,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,66,242,1,1,20240516,MIN,DEN,42300236526,25200,0,203937|1628420|1629162|1630568|1631111,1,PS,2024,201599,47.0,C,Anchor Big,0.13,Morris 25' 3PT Pullup Jump Shot (3 PTS) (Moore Jr. 1 AST),PG,Secondary Ball Handler,0.06
