GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,DEF_POSITION,DEF_ROLE,D_LEBRON,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID
Shot Chart Detail,42300171,7,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,11,45,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-116,257,1,0,20240421,LAC,DAL,423001717,150,0,202681|1627884|1629023|1629029|1629655,0,PS,2024,1629599,SF,Chaser,-1.12,PG,Shot Creator,6.19,LAC,1610612746.0
Shot Chart Detail,42300171,13,202681,Kyrie Irving,1610612742,Dallas Mavericks,1,11,6,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,53,102,1,0,20240421,LAC,DAL,4230017113,540,0,202681|1627884|1629023|1629029|1629655,0,PS,2024,1629599,SF,Chaser,-1.12,SG,Shot Creator,3.91,LAC,1610612746.0
Shot Chart Detail,42300171,17,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,42,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,18,1,1,20240421,LAC,DAL,4230017117,780,0,202681|1627884|1629023|1629029|1629655,0,PS,2024,1629599,SF,Chaser,-1.12,PG,Shot Creator,6.19,LAC,1610612746.0
Shot Chart Detail,42300171,23,1629655,Daniel Gafford,1610612742,Dallas Mavericks,1,10,6,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,23,1,0,20240421,LAC,DAL,4230017123,1140,0,202681|1627884|1629023|1629029|1629655,0,PS,2024,1627826,C,Anchor Big,1.4,C-PF,Roll + Cut Big,-0.44,LAC,1610612746.0
Shot Chart Detail,42300171,33,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,9,24,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,41,1,1,20240421,LAC,DAL,4230017133,1560,0,202681|1627884|1629023|1629029|1629655,1,PS,2024,201935,PG,Helper,0.35,PF,Athletic Finisher,-0.6,LAC,1610612746.0
Shot Chart Detail,42300171,36,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,8,48,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-142,233,1,0,20240421,LAC,DAL,4230017136,1920,0,202681|1627884|1629023|1629029|1629655,0,PS,2024,1629611,SG,Point of Attack,-0.68,PG,Shot Creator,6.19,LAC,1610612746.0
Shot Chart Detail,42300171,44,202681,Kyrie Irving,1610612742,Dallas Mavericks,1,8,28,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,58,102,1,0,20240421,LAC,DAL,4230017144,2120,0,202681|1627884|1629023|1629029|1641726,0,PS,2024,1629611,SG,Point of Attack,-0.68,SG,Shot Creator,3.91,LAC,1610612746.0
Shot Chart Detail,42300171,48,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,8,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,205,148,1,0,20240421,LAC,DAL,4230017148,2330,0,202681|1627884|1629023|1629029|1641726,0,PS,2024,1627826,C,Anchor Big,1.4,PF,Athletic Finisher,-0.6,LAC,1610612746.0
Shot Chart Detail,42300171,52,1629023,P.J. Washington,1610612742,Dallas Mavericks,1,7,28,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-108,9,1,1,20240421,LAC,DAL,4230017152,2720,0,202681|1627884|1629023|1629029|1641726,1,PS,2024,201935,PG,Helper,0.35,PF,Athletic Finisher,-0.6,LAC,1610612746.0
Shot Chart Detail,42300171,57,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,6,44,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-91,159,1,1,20240421,LAC,DAL,4230017157,3160,0,202681|1627884|1629023|1629029|1641726,0,PS,2024,1629611,SG,Point of Attack,-0.68,PG,Shot Creator,6.19,LAC,1610612746.0
