GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON
Shot Chart Detail,22500033,147,1628970,Miles Bridges,1610612766,Charlotte Hornets,1,1,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,26,1,0,20251107,MIA,CHA,22500033147,6310,0,1626192|1628970|1631217|1642354|1642862,0,REG,2026,1631170|1630696,-14.0,,,,,SF,NA_INDEX,
Shot Chart Detail,22500033,152,1642354,KJ Simpson,1610612766,Charlotte Hornets,1,0,53,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,45,93,1,0,20251107,MIA,CHA,22500033152,6670,0,1626192|1628970|1631217|1642354|1642862,0,REG,2026,1630696,-17.0,SG,NA_INDEX,,MISS Simpson 10' Turnaround Fadeaway Shot,,,
Shot Chart Detail,22500033,184,1626192,Pat Connaughton,1610612766,Charlotte Hornets,2,10,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-181,190,1,0,20251107,MIA,CHA,22500033184,7970,0,1626192|1630544|1641750|1642851|1642883,0,REG,2026,1630696,-20.0,SG,NA_INDEX,,MISS Connaughton 26' 3PT Jump Shot,SG,NA_INDEX,
Shot Chart Detail,22500033,188,1641750,Ryan Kalkbrenner,1610612766,Charlotte Hornets,2,10,10,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,9,1,0,20251107,MIA,CHA,22500033188,8300,0,1626192|1630544|1641750|1642851|1642883,0,REG,2026,1631170|1630696,-23.0,,,,,C,NA_INDEX,
Shot Chart Detail,22500033,196,1642851,Kon Knueppel,1610612766,Charlotte Hornets,2,9,48,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,26,1,1,20251107,MIA,CHA,22500033196,8520,0,1630544|1641750|1642851|1642862|1642883,1,REG,2026,1630696,-23.0,SG,NA_INDEX,,Knueppel 5' Driving Layup (4 PTS) (Mann 2 AST),SF,NA_INDEX,
Shot Chart Detail,22500033,521,1630544,Tre Mann,1610612766,Charlotte Hornets,3,0,15,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,6,109,1,0,20251107,MIA,CHA,22500033521,21450,0,1626192|1630544|1631217|1642851|1642883,0,REG,2026,1630696,-8.0,SG,NA_INDEX,,MISS Mann 11' Driving Floating Jump Shot,PG,NA_INDEX,
Shot Chart Detail,22500033,523,1631217,Moussa Diabaté,1610612766,Charlotte Hornets,3,0,11,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20251107,MIA,CHA,22500033523,21490,0,1626192|1630544|1631217|1642851|1642883,0,REG,2026,1630696,-6.0,SG,NA_INDEX,,Diabate Tip Layup Shot (8 PTS),C,NA_INDEX,
Shot Chart Detail,22500033,545,1641750,Ryan Kalkbrenner,1610612766,Charlotte Hornets,4,10,24,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,2,1,1,20251107,MIA,CHA,22500033545,22560,0,1626192|1630544|1641750|1642851|1642883,0,REG,2026,1642276|1631170|1630696,-6.0,,,,,C,NA_INDEX,
Shot Chart Detail,22500039,214,203903,Jordan Clarkson,1610612752,New York Knicks,2,9,1,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,0,20251114,NYK,MIA,22500039214,8990,0,203903|1626157|1627824|1628969|1629013,0,REG,2026,1630696,4.0,SG,NA_INDEX,,MISS Clarkson 1' Driving Finger Roll Layup,SG,NA_INDEX,
Shot Chart Detail,22500039,229,203903,Jordan Clarkson,1610612752,New York Knicks,2,8,6,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,13,1,1,20251114,NYK,MIA,22500039229,9540,0,203903|1626157|1628404|1628969|1630540,1,REG,2026,1630696,4.0,SG,NA_INDEX,,Clarkson 3PT Jump Shot (7 PTS) (McBride 2 AST),SG,NA_INDEX,
