GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,ASSIST_ID,EVENTNUM
Shot Chart Detail,22500313,689,1642857,Kasparas Jakučionis,1610612748,Miami Heat,4,0,16,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-17,53,1,0,20251201,MIA,LAC,22500313689,28640,0,1631107|1631323|1642066|1642276|1642857,0,REG,2026,1641738,19.0,PF,Helper,0.2505577679300276,MISS Jakucionis 6' Driving Layup,,,,,689
Shot Chart Detail,22500313,693,1642857,Kasparas Jakučionis,1610612748,Miami Heat,4,0,7,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,35,1,0,20251201,MIA,LAC,22500313693,28730,0,1631107|1631323|1642066|1642276|1642857,0,REG,2026,1641738,19.0,PF,Helper,0.2505577679300276,MISS Jakucionis 5' Running Layup,,,,,693
Shot Chart Detail,22500373,130,1642857,Kasparas Jakučionis,1610612748,Miami Heat,1,2,10,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-26,1,1,20251218,BKN,MIA,22500373130,5900,0,1630696|1631170|1631323|1642276|1642857,1,REG,2026,1631213,7.0,SG,Chaser,-0.9775877815076156,Jakucionis 3PT Jump Shot (3 PTS) (Fontecchio 1 AST),,,,1631323.0,130
Shot Chart Detail,22500381,23,1642857,Kasparas Jakučionis,1610612748,Miami Heat,1,10,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,176,1,1,20251219,BOS,MIA,2250038123,740,0,1626181|1628389|1631170|1642276|1642857,1,REG,2026,1628401,4.0,SG,Chaser,1.4662979218895265,Jakucionis 25' 3PT Jump Shot (3 PTS) (Ware 1 AST),,,,1642276.0,23
Shot Chart Detail,22500381,34,1642857,Kasparas Jakučionis,1610612748,Miami Heat,1,9,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,15,1,0,20251219,BOS,MIA,2250038134,1440,0,1626181|1628389|1631170|1642276|1642857,0,REG,2026,1628401,0.0,SG,Chaser,1.4662979218895265,MISS Jakucionis 3PT Jump Shot,,,,,34
Shot Chart Detail,22500381,42,1642857,Kasparas Jakučionis,1610612748,Miami Heat,1,9,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,-5,1,0,20251219,BOS,MIA,2250038142,1650,0,1626181|1628389|1631170|1642276|1642857,0,REG,2026,1628401,-2.0,SG,Chaser,1.4662979218895265,MISS Jakucionis 2' Layup,,,,,42
Shot Chart Detail,22500381,44,1642857,Kasparas Jakučionis,1610612748,Miami Heat,1,9,13,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20251219,BOS,MIA,2250038144,1670,0,1626181|1628389|1631170|1642276|1642857,0,REG,2026,1628401,-2.0,SG,Chaser,1.4662979218895265,White BLOCK (1 BLK),,,,,44
Shot Chart Detail,22500381,69,1642857,Kasparas Jakučionis,1610612748,Miami Heat,1,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,103,241,1,0,20251219,BOS,MIA,2250038169,2590,0,1626181|1628389|1631170|1642276|1642857,0,REG,2026,1628401,-6.0,SG,Chaser,1.4662979218895265,White BLOCK (2 BLK),,,,,69
Shot Chart Detail,22500381,266,1642857,Kasparas Jakučionis,1610612748,Miami Heat,2,6,36,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,57,1,1,20251219,BOS,MIA,22500381266,10440,0,1626181|1628389|1631323|1642066|1642857,1,REG,2026,1641775,6.0,PF,Wing Stopper,1.0769354635243142,Jakucionis 25' 3PT Jump Shot (8 PTS) (Gardner 1 AST),,,,1642066.0,266
Shot Chart Detail,22500381,323,1642857,Kasparas Jakučionis,1610612748,Miami Heat,2,2,59,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,22,1,0,20251219,BOS,MIA,22500381323,12610,0,1626181|1630696|1631170|1642276|1642857,0,REG,2026,1630202,5.0,PG,Chaser,-0.4245669261259092,MISS Jakucionis 2' Running Reverse Layup,,,,,323
