GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,assisted,PLAYERS_ON,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID
Shot Chart Detail,22500001,8,1630578,Alperen Sengun,1610612760,Houston Rockets,1,11,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,179,1,0,20251021,OKC,HOU,225000018,240,0,0,1628392|1628983|1629652|1631096|1641717,REG,2026,1631096,0.0,C,NA_INDEX,,MISS Sengun 25' 3PT Jump Shot,C,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,15,1641708,Amen Thompson,1610612760,Houston Rockets,1,11,8,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,0,1,0,20251021,OKC,HOU,2250000115,520,0,0,1628392|1628983|1629652|1631096|1641717,REG,2026,1641717,-3.0,SG,NA_INDEX,,MISS Thompson 3PT Jump Shot,SF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,17,1631095,Jabari Smith Jr.,1610612760,Houston Rockets,1,11,2,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-5,1,1,20251021,OKC,HOU,2250000117,580,0,0,1628392|1628983|1629652|1631096|1641717,REG,2026,1628983,-1.0,PG,NA_INDEX,,Smith Jr. 1' Putback Layup (2 PTS),PF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,21,1630578,Alperen Sengun,1610612760,Houston Rockets,1,10,24,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,72,126,1,0,20251021,OKC,HOU,2250000121,960,0,0,1628392|1628983|1629652|1631096|1641717,REG,2026,1641717|1631096,-3.0,,,,,C,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,27,201142,Kevin Durant,1610612760,Houston Rockets,1,10,7,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20251021,OKC,HOU,2250000127,1130,0,1,1628392|1628983|1629652|1631096|1641717,REG,2026,1631096,-1.0,C,NA_INDEX,,Durant Running Dunk (2 PTS) (Thompson 1 AST),PF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,30,1631095,Jabari Smith Jr.,1610612760,Houston Rockets,1,9,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,164,201,1,1,20251021,OKC,HOU,2250000130,1450,0,1,1628392|1628983|1629652|1631096|1641717,REG,2026,1628983,0.0,PG,NA_INDEX,,Smith Jr. 26' 3PT Jump Shot (5 PTS) (Thompson 2 AST),PF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,34,201142,Kevin Durant,1610612760,Houston Rockets,1,9,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,85,37,1,0,20251021,OKC,HOU,2250000134,1740,0,0,1628392|1628983|1629652|1631096|1641717,REG,2026,1641717|1631096,0.0,,,,,PF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,39,1641708,Amen Thompson,1610612760,Houston Rockets,1,8,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,38,1,0,20251021,OKC,HOU,2250000139,2200,0,0,1628392|1628983|1629652|1631096|1641717,REG,2026,1641717,-2.0,SG,NA_INDEX,,MISS Thompson 3PT Jump Shot,SF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,41,1641708,Amen Thompson,1610612760,Houston Rockets,1,8,17,Made Shot,Pullup Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,35,1,1,20251021,OKC,HOU,2250000141,2230,0,1,1628392|1628983|1629652|1631096|1641717,REG,2026,1641717,0.0,SG,NA_INDEX,,Thompson 4' Pullup Jump Shot (2 PTS) (Adams 1 AST),SF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,48,1631095,Jabari Smith Jr.,1610612760,Houston Rockets,1,8,3,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,168,203,1,0,20251021,OKC,HOU,2250000148,2370,0,0,1628392|1628983|1629652|1631096|1641717,REG,2026,1629652,1.0,SF,NA_INDEX,,MISS Smith Jr. 26' 3PT Running Pull-Up Jump Shot,PF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,57,1641708,Amen Thompson,1610612760,Houston Rockets,1,7,26,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-1,231,1,1,20251021,OKC,HOU,2250000157,2740,0,0,1628392|1628983|1629652|1631096|1641717,REG,2026,1641717,1.0,SG,NA_INDEX,,Thompson 23' Pullup Jump Shot (5 PTS),SF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,62,1630578,Alperen Sengun,1610612760,Houston Rockets,1,6,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,-10,1,1,20251021,OKC,HOU,2250000162,3080,0,0,1628392|1628983|1629652|1631096|1641717,REG,2026,1631096,1.0,C,NA_INDEX,,Sengun 1' Driving Layup (2 PTS),C,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,70,1641708,Amen Thompson,1610612760,Houston Rockets,1,6,29,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,21,130,1,1,20251021,OKC,HOU,2250000170,3310,0,0,1628392|1628983|1629652|1631096|1641717,REG,2026,1631096|1628392,1.0,,,,,SF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,81,201142,Kevin Durant,1610612760,Houston Rockets,1,5,56,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,7,53,1,1,20251021,OKC,HOU,2250000181,3640,0,0,1628983|1629652|1631096|1631119|1641717,REG,2026,1629652,4.0,SF,NA_INDEX,,Durant 5' Driving Floating Jump Shot (4 PTS),PF,NA_INDEX,,HOU,1610612745.0
Shot Chart Detail,22500001,84,1641708,Amen Thompson,1610612760,Houston Rockets,1,5,31,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-6,1,1,20251021,OKC,HOU,2250000184,3890,0,1,1628983|1629652|1631096|1631119|1641717,REG,2026,1631119|1641717,4.0,,,,,SF,NA_INDEX,,HOU,1610612745.0
